,ticker,commodity,year,date,open,high,low,close,volume
4659,CL=F,Crude Oil,2019,21-03-2019,59.99000168,60.38999939,59.65999985,59.97999954,655380
4660,CL=F,Crude Oil,2019,22-03-2019,59.86999893,60.06999969,58.27999878,59.04000092,738840
4661,CL=F,Crude Oil,2019,25-03-2019,58.97999954,59.34999847,58.16999817,58.81999969,705399
4662,CL=F,Crude Oil,2019,26-03-2019,59.11999893,60.38000107,59.04000092,59.93999863,685988
4663,CL=F,Crude Oil,2019,27-03-2019,60.02999878,60.22000122,58.81000137,59.40999985,732150
4664,CL=F,Crude Oil,2019,28-03-2019,59.40000153,59.56000137,58.20000076,59.29999924,712209
4665,CL=F,Crude Oil,2019,29-03-2019,59.52999878,60.72999954,59.40999985,60.13999939,705559
4666,CL=F,Crude Oil,2019,01-04-2019,60.24000168,61.79999924,60.13000107,61.59000015,670808
4667,CL=F,Crude Oil,2019,02-04-2019,61.81000137,62.75,61.59999847,62.58000183,793227
4668,CL=F,Crude Oil,2019,03-04-2019,62.63999939,62.99000168,62.04999924,62.45999908,799672
4669,CL=F,Crude Oil,2019,04-04-2019,62.5,62.77000046,61.88999939,62.09999847,684973
4670,CL=F,Crude Oil,2019,05-04-2019,62.18000031,63.34000015,61.81999969,63.08000183,686862
4671,CL=F,Crude Oil,2019,08-04-2019,63.33000183,64.48000336,63.13000107,64.40000153,895767
4672,CL=F,Crude Oil,2019,09-04-2019,64.40000153,64.79000092,63.68000031,63.97999954,790677
4673,CL=F,Crude Oil,2019,10-04-2019,64.22000122,64.69999695,64.05000305,64.61000061,722216
4674,CL=F,Crude Oil,2019,11-04-2019,64.48000336,64.48999786,63.31000137,63.58000183,760504
4675,CL=F,Crude Oil,2019,12-04-2019,63.70999908,64.65000153,63.65999985,63.88999939,625588
4676,CL=F,Crude Oil,2019,15-04-2019,63.75999832,63.84000015,63.02999878,63.40000153,555858
4677,CL=F,Crude Oil,2019,16-04-2019,63.56999969,64.37000275,62.99000168,64.05000305,547469
4678,CL=F,Crude Oil,2019,17-04-2019,64.31999969,64.61000061,63.65999985,63.75999832,235376
4679,CL=F,Crude Oil,2019,18-04-2019,63.75,64.16000366,63.45999908,64,148238
4680,CL=F,Crude Oil,2019,22-04-2019,64,65.91999817,64,65.69999695,763527
4681,CL=F,Crude Oil,2019,23-04-2019,65.75,66.59999847,65.58000183,66.30000305,700598
4682,CL=F,Crude Oil,2019,24-04-2019,66.16999817,66.43000031,65.66000366,65.88999939,678386
4683,CL=F,Crude Oil,2019,25-04-2019,65.80999756,66.27999878,64.90000153,65.20999908,603001
4684,CL=F,Crude Oil,2019,26-04-2019,65.12999725,65.18000031,62.27999878,63.29999924,1000836
4685,CL=F,Crude Oil,2019,29-04-2019,62.95000076,63.68999863,62.45999908,63.5,654076
4686,CL=F,Crude Oil,2019,30-04-2019,63.58000183,64.75,63.29999924,63.90999985,750494
4687,CL=F,Crude Oil,2019,01-05-2019,63.40000153,63.93000031,62.77000046,63.59999847,676872
4688,CL=F,Crude Oil,2019,02-05-2019,63.61000061,63.68000031,60.95000076,61.81000137,914661
4689,CL=F,Crude Oil,2019,03-05-2019,61.54999924,62.52000046,61.29999924,61.93999863,646866
4690,CL=F,Crude Oil,2019,06-05-2019,61.43000031,62.95000076,60.04000092,62.25,768810
4691,CL=F,Crude Oil,2019,07-05-2019,62.16999817,62.49000168,60.65999985,61.40000153,842810
4692,CL=F,Crude Oil,2019,08-05-2019,61.43999863,62.36999893,61.06999969,62.11999893,791769
4693,CL=F,Crude Oil,2019,09-05-2019,62.02000046,62.20999908,60.91999817,61.70000076,769583
4694,CL=F,Crude Oil,2019,10-05-2019,61.63999939,62.49000168,61.41999817,61.65999985,786494
4695,CL=F,Crude Oil,2019,13-05-2019,61.65000153,63.33000183,60.63999939,61.04000092,1003106
4696,CL=F,Crude Oil,2019,14-05-2019,60.86000061,62.11000061,60.68999863,61.77999878,751668
4697,CL=F,Crude Oil,2019,15-05-2019,61.36999893,62.34000015,60.84999847,62.02000046,723001
4698,CL=F,Crude Oil,2019,16-05-2019,62.11999893,63.47999954,62.08000183,62.86999893,545679
4699,CL=F,Crude Oil,2019,17-05-2019,63.11999893,63.63999939,62.52000046,62.75999832,215802
4700,CL=F,Crude Oil,2019,20-05-2019,63.52999878,63.81000137,62.45000076,63.09999847,131888
4701,CL=F,Crude Oil,2019,21-05-2019,63.27999878,63.59999847,62.75,62.99000168,641680
4702,CL=F,Crude Oil,2019,22-05-2019,62.63999939,62.77999878,61.02999878,61.41999817,766728
4703,CL=F,Crude Oil,2019,23-05-2019,61.27000046,61.29000092,57.33000183,57.90999985,1108052
4704,CL=F,Crude Oil,2019,24-05-2019,58.20999908,59.09999847,57.5,58.63000107,758099
4705,CL=F,Crude Oil,2019,28-05-2019,58.93999863,59.56999969,58.13000107,59.13999939,1020323
4706,CL=F,Crude Oil,2019,29-05-2019,59.06999969,59.13999939,56.88000107,58.81000137,1124959
4707,CL=F,Crude Oil,2019,30-05-2019,59.11999893,59.70000076,56.33000183,56.59000015,842281
4708,CL=F,Crude Oil,2019,31-05-2019,56.45999908,56.61000061,53.04999924,53.5,1031488
4709,CL=F,Crude Oil,2019,03-06-2019,53.41999817,54.63000107,52.11000061,53.25,984308
4710,CL=F,Crude Oil,2019,04-06-2019,52.88999939,53.77999878,52.43000031,53.47999954,831625
4711,CL=F,Crude Oil,2019,05-06-2019,52.86000061,53.40999985,50.59999847,51.68000031,943186
4712,CL=F,Crude Oil,2019,06-06-2019,51.65999985,53.29999924,51.16999817,52.59000015,790067
4713,CL=F,Crude Oil,2019,07-06-2019,53.09999847,54.31999969,52.61999893,53.99000168,828133
4714,CL=F,Crude Oil,2019,10-06-2019,54.24000168,54.84000015,53.04999924,53.25999832,687146
4715,CL=F,Crude Oil,2019,11-06-2019,53.43000031,54.04000092,52.90999985,53.27000046,642940
4716,CL=F,Crude Oil,2019,12-06-2019,53.04000092,53.04999924,50.72000122,51.13999939,786105
4717,CL=F,Crude Oil,2019,13-06-2019,51.06999969,53.45000076,50.91999817,52.27999878,945024
4718,CL=F,Crude Oil,2019,14-06-2019,52.18000031,52.97999954,51.70000076,52.50999832,574229
4719,CL=F,Crude Oil,2019,17-06-2019,52.5,52.74000168,51.58000183,51.93000031,397868
4720,CL=F,Crude Oil,2019,18-06-2019,51.95000076,54.31000137,51.5,53.90000153,181640
4721,CL=F,Crude Oil,2019,19-06-2019,54.09000015,54.41999817,53.27999878,53.75999832,122838
4722,CL=F,Crude Oil,2019,20-06-2019,54.11999893,57.02000046,54.11000061,56.65000153,854514
4723,CL=F,Crude Oil,2019,21-06-2019,57.25999832,57.97999954,56.65999985,57.43000031,676047
4724,CL=F,Crude Oil,2019,24-06-2019,57.72000122,58.22000122,56.75,57.90000153,597164
4725,CL=F,Crude Oil,2019,25-06-2019,57.74000168,58.84000015,57.20000076,57.83000183,673140
4726,CL=F,Crude Oil,2019,26-06-2019,58.84000015,59.93000031,58.65000153,59.38000107,686817
4727,CL=F,Crude Oil,2019,27-06-2019,59.27000046,59.72999954,58.61000061,59.43000031,531405
4728,CL=F,Crude Oil,2019,28-06-2019,59.22000122,59.79999924,57.75,58.47000122,556101
4729,CL=F,Crude Oil,2019,01-07-2019,59.27000046,60.27999878,58.34000015,59.09000015,674887
4730,CL=F,Crude Oil,2019,02-07-2019,59.13999939,59.43000031,56.09000015,56.25,878938
4731,CL=F,Crude Oil,2019,03-07-2019,56.49000168,57.47999954,56.04000092,57.34000015,600131
4732,CL=F,Crude Oil,2019,05-07-2019,57.38000107,57.81999969,56.29000092,57.50999832,698015
4733,CL=F,Crude Oil,2019,08-07-2019,57.77000046,58.45999908,57.29999924,57.65999985,540861
4734,CL=F,Crude Oil,2019,09-07-2019,57.56000137,59.09999847,57.29000092,57.83000183,551872
4735,CL=F,Crude Oil,2019,10-07-2019,58.40000153,60.52999878,58.34999847,60.43000031,690656
4736,CL=F,Crude Oil,2019,11-07-2019,60.43999863,60.93999863,60.13999939,60.20000076,573019
4737,CL=F,Crude Oil,2019,12-07-2019,60.45999908,60.74000168,59.93000031,60.20999908,469029
4738,CL=F,Crude Oil,2019,15-07-2019,60.25,60.91999817,59.20000076,59.58000183,566818
4739,CL=F,Crude Oil,2019,16-07-2019,59.25999832,60.06000137,57.06999969,57.61999893,712540
4740,CL=F,Crude Oil,2019,17-07-2019,57.52000046,58.36000061,56.20999908,56.77999878,504432
4741,CL=F,Crude Oil,2019,18-07-2019,56.59999847,57.31999969,54.72000122,55.29999924,215361
4742,CL=F,Crude Oil,2019,19-07-2019,55.72000122,56.36000061,54.99000168,55.63000107,105217
4743,CL=F,Crude Oil,2019,22-07-2019,56.22000122,56.84000015,55.72000122,56.22000122,619483
4744,CL=F,Crude Oil,2019,23-07-2019,56.16999817,57.47000122,55.74000168,56.77000046,521876
4745,CL=F,Crude Oil,2019,24-07-2019,57.22999954,57.63999939,55.33000183,55.88000107,745248
4746,CL=F,Crude Oil,2019,25-07-2019,55.90000153,56.99000168,55.81000137,56.02000046,559282
4747,CL=F,Crude Oil,2019,26-07-2019,55.93000031,56.56999969,55.68000031,56.20000076,476785
4748,CL=F,Crude Oil,2019,29-07-2019,56.20000076,57.09999847,55.81000137,56.86999893,529742
4749,CL=F,Crude Oil,2019,30-07-2019,57.06999969,58.47000122,56.95999908,58.04999924,547401
4750,CL=F,Crude Oil,2019,31-07-2019,58.34000015,58.81999969,57.81000137,58.58000183,614001
4751,CL=F,Crude Oil,2019,01-08-2019,57.84999847,57.99000168,53.59000015,53.95000076,886748
4752,CL=F,Crude Oil,2019,02-08-2019,54.54000092,56.04999924,54.15000153,55.65999985,739810
4753,CL=F,Crude Oil,2019,05-08-2019,55.38000107,55.61000061,54.22000122,54.68999863,823844
4754,CL=F,Crude Oil,2019,06-08-2019,54.95000076,55.41999817,53.29000092,53.63000107,682794
4755,CL=F,Crude Oil,2019,07-08-2019,53.41999817,53.77000046,50.52000046,51.09000015,1063214
4756,CL=F,Crude Oil,2019,08-08-2019,52.33000183,53.06000137,51.93999863,52.54000092,724762
4757,CL=F,Crude Oil,2019,09-08-2019,52.88000107,54.91999817,52.36999893,54.5,726386
4758,CL=F,Crude Oil,2019,12-08-2019,54.31999969,55.18000031,53.54000092,54.93000031,611027
4759,CL=F,Crude Oil,2019,13-08-2019,54.72999954,57.47000122,54.20999908,57.09999847,783486
4760,CL=F,Crude Oil,2019,14-08-2019,56.74000168,56.84999847,53.97000122,55.22999954,718293
4761,CL=F,Crude Oil,2019,15-08-2019,54.90000153,55.33000183,53.77000046,54.47000122,527866
4762,CL=F,Crude Oil,2019,16-08-2019,54.74000168,55.66999817,54.25999832,54.86999893,168345
4763,CL=F,Crude Oil,2019,19-08-2019,54.95999908,56.40999985,54.84000015,56.20999908,113571
4764,CL=F,Crude Oil,2019,20-08-2019,56.09999847,56.59999847,55.27999878,56.34000015,659258
4765,CL=F,Crude Oil,2019,21-08-2019,56.04999924,57.13000107,55.54999924,55.68000031,704035
4766,CL=F,Crude Oil,2019,22-08-2019,55.93999863,56.45999908,54.84999847,55.34999847,621573
4767,CL=F,Crude Oil,2019,23-08-2019,55.34999847,55.59999847,53.24000168,54.16999817,807151
4768,CL=F,Crude Oil,2019,26-08-2019,53.25,55.25999832,52.95999908,53.63999939,679022
4769,CL=F,Crude Oil,2019,27-08-2019,53.75999832,55.72000122,53.68999863,54.93000031,596624
4770,CL=F,Crude Oil,2019,28-08-2019,55.70999908,56.75,55.34000015,55.77999878,674048
4771,CL=F,Crude Oil,2019,29-08-2019,55.88000107,56.88999939,55.43000031,56.70999908,630760
4772,CL=F,Crude Oil,2019,30-08-2019,56.63000107,56.72000122,54.54999924,55.09999847,708268
4773,CL=F,Crude Oil,2019,03-09-2019,55,55.24000168,52.84000015,53.93999863,970804
4774,CL=F,Crude Oil,2019,04-09-2019,53.91999817,56.58000183,53.84000015,56.25999832,682298
4775,CL=F,Crude Oil,2019,05-09-2019,55.95000076,57.75999832,55.75,56.29999924,712466
4776,CL=F,Crude Oil,2019,06-09-2019,56.18999863,56.95000076,54.83000183,56.52000046,714294
4777,CL=F,Crude Oil,2019,09-09-2019,56.79999924,58.15999985,56.58000183,57.84999847,646993
4778,CL=F,Crude Oil,2019,10-09-2019,58.02999878,58.75999832,57.20000076,57.40000153,755472
4779,CL=F,Crude Oil,2019,11-09-2019,57.88999939,58.29999924,55.61000061,55.75,858772
4780,CL=F,Crude Oil,2019,12-09-2019,55.93000031,56.34000015,54,55.09000015,845977
4781,CL=F,Crude Oil,2019,13-09-2019,55.15000153,55.68000031,54.43999863,54.84999847,599470
4782,CL=F,Crude Oil,2019,16-09-2019,61.47999954,63.38000107,58.77000046,62.90000153,1404916
4783,CL=F,Crude Oil,2019,17-09-2019,61.95999908,62.59000015,58.45999908,59.34000015,993237
4784,CL=F,Crude Oil,2019,18-09-2019,58.81000137,59.43000031,57.66999817,58.11000061,216961
4785,CL=F,Crude Oil,2019,19-09-2019,58.20000076,59.54000092,58.00999832,58.13000107,112327
4786,CL=F,Crude Oil,2019,20-09-2019,58.65000153,59.09999847,57.79000092,58.09000015,576019
4787,CL=F,Crude Oil,2019,23-09-2019,59.25,59.38999939,57.36999893,58.63999939,526785
4788,CL=F,Crude Oil,2019,24-09-2019,58.43999863,58.49000168,56.68999863,57.29000092,591529
4789,CL=F,Crude Oil,2019,25-09-2019,56.70000076,57.02000046,55.54999924,56.49000168,563550
4790,CL=F,Crude Oil,2019,26-09-2019,56.68999863,56.84000015,55.40999985,56.40999985,599653
4791,CL=F,Crude Oil,2019,27-09-2019,56.50999832,56.75999832,54.75,55.90999985,712966
4792,CL=F,Crude Oil,2019,30-09-2019,56.54000092,56.56999969,53.97999954,54.06999969,532522
4793,CL=F,Crude Oil,2019,01-10-2019,54.27999878,54.84000015,53.04999924,53.61999893,589176
4794,CL=F,Crude Oil,2019,02-10-2019,54,54.41999817,52.16999817,52.63999939,590306
4795,CL=F,Crude Oil,2019,03-10-2019,52.47000122,52.90999985,50.99000168,52.45000076,642466
4796,CL=F,Crude Oil,2019,04-10-2019,52.29000092,53.34999847,52.04000092,52.81000137,541104
4797,CL=F,Crude Oil,2019,07-10-2019,52.68999863,54.06000137,52.59000015,52.75,549019
4798,CL=F,Crude Oil,2019,08-10-2019,52.81000137,53.27000046,51.81000137,52.63000107,658324
4799,CL=F,Crude Oil,2019,09-10-2019,52.56999969,53.74000168,52.31000137,52.59000015,632666
4800,CL=F,Crude Oil,2019,10-10-2019,52.68999863,53.97000122,51.38000107,53.54999924,613944
4801,CL=F,Crude Oil,2019,11-10-2019,53.88000107,54.93000031,53.63999939,54.70000076,467643
4802,CL=F,Crude Oil,2019,14-10-2019,54.90000153,54.90000153,52.77000046,53.59000015,467643
4803,CL=F,Crude Oil,2019,15-10-2019,53.50999832,53.79000092,52.38999939,52.81000137,511249
4804,CL=F,Crude Oil,2019,16-10-2019,52.91999817,53.74000168,52.52000046,53.36000061,451643
4805,CL=F,Crude Oil,2019,17-10-2019,52.99000168,54.15999985,52.61999893,53.93000031,418422
4806,CL=F,Crude Oil,2019,18-10-2019,54.09000015,54.61999893,53.34999847,53.77999878,174477
4807,CL=F,Crude Oil,2019,21-10-2019,53.70999908,54.02999878,52.70999908,53.31000137,95979
4808,CL=F,Crude Oil,2019,22-10-2019,53.38999939,54.61999893,53.09999847,54.15999985,506573
4809,CL=F,Crude Oil,2019,23-10-2019,54.29999924,56.06999969,53.61999893,55.97000122,620202
4810,CL=F,Crude Oil,2019,24-10-2019,55.90000153,56.50999832,55.40999985,56.22999954,480764
4811,CL=F,Crude Oil,2019,25-10-2019,56.06999969,56.74000168,55.59999847,56.65999985,445020
4812,CL=F,Crude Oil,2019,28-10-2019,56.65000153,56.91999817,55.58000183,55.81000137,437020
4813,CL=F,Crude Oil,2019,29-10-2019,55.79999924,55.90999985,54.61000061,55.54000092,521457
4814,CL=F,Crude Oil,2019,30-10-2019,55.52999878,55.72999954,54.41999817,55.06000137,659328
4815,CL=F,Crude Oil,2019,31-10-2019,54.90000153,55.59000015,53.70999908,54.18000031,677419
4816,CL=F,Crude Oil,2019,01-11-2019,54.15000153,56.33000183,54.06999969,56.20000076,538117
4817,CL=F,Crude Oil,2019,04-11-2019,56.40999985,57.43000031,55.83000183,56.54000092,580350
4818,CL=F,Crude Oil,2019,05-11-2019,56.56000137,57.5,56.29999924,57.22999954,435319
4819,CL=F,Crude Oil,2019,06-11-2019,57.25999832,57.84999847,56.11000061,56.34999847,623258
4820,CL=F,Crude Oil,2019,07-11-2019,56.34999847,57.88000107,56.27000046,57.15000153,678165
4821,CL=F,Crude Oil,2019,08-11-2019,57.08000183,57.47999954,55.75999832,57.24000168,636941
4822,CL=F,Crude Oil,2019,11-11-2019,57.40000153,57.40000153,56.25,56.86000061,498981
4823,CL=F,Crude Oil,2019,12-11-2019,56.88999939,57.54999924,56.54000092,56.79999924,586568
4824,CL=F,Crude Oil,2019,13-11-2019,56.79000092,57.52999878,56.20000076,57.11999893,547635
4825,CL=F,Crude Oil,2019,14-11-2019,57.38999939,57.79000092,56.63000107,56.77000046,516832
4826,CL=F,Crude Oil,2019,15-11-2019,56.90999985,57.97000122,56.43000031,57.72000122,375993
4827,CL=F,Crude Oil,2019,18-11-2019,57.88000107,58.09000015,56.54999924,57.04999924,159328
4828,CL=F,Crude Oil,2019,19-11-2019,56.90000153,57.11000061,55.04000092,55.20999908,121214
4829,CL=F,Crude Oil,2019,20-11-2019,55.15999985,57.25,54.75999832,57.11000061,674891
4830,CL=F,Crude Oil,2019,21-11-2019,57,58.66999817,56.59999847,58.58000183,593533
4831,CL=F,Crude Oil,2019,22-11-2019,58.31000137,58.74000168,57.5,57.77000046,508244
4832,CL=F,Crude Oil,2019,25-11-2019,57.91999817,58.15000153,57.20999908,58.00999832,420642
4833,CL=F,Crude Oil,2019,26-11-2019,57.91999817,58.56000137,57.75999832,58.40999985,443816
4834,CL=F,Crude Oil,2019,27-11-2019,58.27000046,58.68000031,57.50999832,58.11000061,454256
4835,CL=F,Crude Oil,2019,29-11-2019,58.13000107,58.29999924,55.02000046,55.16999817,718724
4836,CL=F,Crude Oil,2019,02-12-2019,55.47000122,56.66999817,55.41999817,55.95999908,616423
4837,CL=F,Crude Oil,2019,03-12-2019,55.95999908,56.79999924,55.34999847,56.09999847,560554
4838,CL=F,Crude Oil,2019,04-12-2019,56.43000031,58.65999985,56.27999878,58.43000031,760541
4839,CL=F,Crude Oil,2019,05-12-2019,58.36000061,59.11999893,58.09999847,58.43000031,649461
4840,CL=F,Crude Oil,2019,06-12-2019,58.31999969,59.84999847,57.70000076,59.20000076,679609
4841,CL=F,Crude Oil,2019,09-12-2019,59.11000061,59.25,58.22999954,59.02000046,511561
4842,CL=F,Crude Oil,2019,10-12-2019,58.91999817,59.52000046,58.52000046,59.24000168,566822
4843,CL=F,Crude Oil,2019,11-12-2019,59.06000137,59.22000122,58.11000061,58.75999832,589650
4844,CL=F,Crude Oil,2019,12-12-2019,58.88000107,59.72000122,58.75,59.18000031,530851
4845,CL=F,Crude Oil,2019,13-12-2019,59.36000061,60.47999954,59.27000046,60.06999969,512288
4846,CL=F,Crude Oil,2019,16-12-2019,59.86999893,60.34000015,59.70999908,60.20999908,347395
4847,CL=F,Crude Oil,2019,17-12-2019,60.22999954,61.06000137,60.02999878,60.93999863,163744
4848,CL=F,Crude Oil,2019,18-12-2019,60.54999924,61.18000031,60.31999969,60.93000031,131071
4849,CL=F,Crude Oil,2019,19-12-2019,60.86000061,61.47000122,60.79000092,61.22000122,426341
4850,CL=F,Crude Oil,2019,20-12-2019,61.11000061,61.20000076,60.02000046,60.43999863,552517
4851,CL=F,Crude Oil,2019,23-12-2019,60.40999985,60.77000046,60.09999847,60.52000046,314711
4852,CL=F,Crude Oil,2019,24-12-2019,60.63000107,61.15999985,60.47000122,61.11000061,204535
4853,CL=F,Crude Oil,2019,26-12-2019,61.20000076,61.83000183,61.06000137,61.68000031,265091
4854,CL=F,Crude Oil,2019,27-12-2019,61.72999954,61.97000122,61.24000168,61.72000122,351899
4855,CL=F,Crude Oil,2019,30-12-2019,61.70999908,62.34000015,61.09000015,61.68000031,427149
4856,CL=F,Crude Oil,2019,31-12-2019,61.68000031,61.88000107,60.63000107,61.06000137,494535
